row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_03_BB_10mM.mzML Peak height,20260428_CVOL_Group_03_IAA_50uM.mzML Peak height,20260428_CVOL_Group_03_Pt_1A_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_1A_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_1B_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_1B_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_2A_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_2A_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_2B_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_2B_20m.mzML Peak height,20260428_CVOL_Group_03_QC_01.mzML Peak height,20260428_CVOL_Group_03_QC_02.mzML Peak height,20260428_CVOL_Group_03_QC_03.mzML Peak height,20260428_CVOL_Group_03_QC_04.mzML Peak height,20260428_CVOL_Group_03_QC_05.mzML Peak height,20260428_CVOL_Group_03_QC_06.mzML Peak height,20260428_CVOL_Group_03_bl.mzML Peak height,20260428_CVOL_Group_03_wt_1A_0m.mzML Peak height,20260428_CVOL_Group_03_wt_1A_20m.mzML Peak height,20260428_CVOL_Group_03_wt_1B_0m.mzML Peak height,20260428_CVOL_Group_03_wt_1B_20m.mzML Peak height,20260428_CVOL_Group_03_wt_2A_0m.mzML Peak height,20260428_CVOL_Group_03_wt_2A_20m.mzML Peak height,20260428_CVOL_Group_03_wt_2B_0m.mzML Peak height,20260428_CVOL_Group_03_wt_2B_20m.mzML Peak height,20260428_CVOL_bk_mapp_pre_01.mzML Peak height,
462,212.05893832001627,4.9074726,,,,,,,,,,,0,0,0,0,0,0,0,806756.25,902185.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
463,273.1210872323048,4.9637465,,,,,,,,,,,2.4252469E8,0,6971894.0,3.111435E7,3.7400012E7,3.853233E7,3.8900716E7,3.5871612E7,3.1460234E7,0,4.5098184E7,0,4.7745884E7,4.702498E7,1.045863E7,4.8926964E7,0,2.2662216E7,3.3782708E7,2.1017162E7,1.0298723E7,3.5004944E7,4.100185E7,0,3.6348004E7,0,
464,156.03478229237137,4.9505324,,,,,,,,,,,3058248.8,0,2147209.2,1941533.4,2128853.0,1994015.4,2080677.4,1889930.8,1885574.5,2023472.4,2455206.5,2737325.2,2344737.2,2663135.0,2446403.2,2160480.5,0,1621926.8,1732500.1,1453072.9,2086699.5,1900236.2,2144751.0,2019249.5,1938642.5,0,
465,323.964720507436,4.949484,,,,,,,,,,,1995380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
466,159.04344076864336,4.9584184,,,,,,,,,,,2015975.4,0,1376363.6,1289700.6,1342894.1,1434433.1,1405854.1,1317757.6,1365521.1,1433401.8,1602730.6,1576632.6,1548792.6,1683027.1,1775055.8,1609000.9,0,1031357.1,1339763.4,1035125.2,1455440.9,1395487.6,1340230.5,1468320.4,1406295.1,0,
467,158.04004728565442,4.965075,,,,,,,,,,,3.9062508E7,0,2.385697E7,2.294859E7,2.3423952E7,2.5012706E7,2.4413114E7,2.4547212E7,2.3310958E7,2.389722E7,2.9287968E7,2.7799676E7,2.8681196E7,3.1215504E7,3.1930342E7,2.8516628E7,0,1.8757644E7,2.3198824E7,1.8366552E7,2.4720878E7,2.4186624E7,2.4847034E7,2.5927982E7,2.3634402E7,0,
468,157.04527485603754,4.9681063,,,,,,,,,,,2.8475056E7,0,1.7226322E7,1.6717971E7,1.6346997E7,1.7902092E7,1.7710992E7,1.7053074E7,1.6585311E7,1.7330702E7,2.0945608E7,2.0135722E7,2.0241236E7,2.2311836E7,2.3252224E7,1.9860842E7,0,1.3447253E7,1.6561258E7,1.3034083E7,1.7647628E7,1.6766578E7,1.771005E7,1.8554844E7,1.7215606E7,0,
469,305.00345883146076,4.965327,,,,,,,,,,,0,0,2931342.2,2465994.2,2691601.5,3077158.0,2674248.8,2780776.5,2669853.5,3278161.0,2846815.5,2853860.2,3026633.5,3290868.2,2947322.0,3171227.8,0,2242163.0,2518798.5,2191789.0,2662344.8,2475645.5,2367337.5,2526253.2,2792738.0,0,
470,258.9981765167775,4.965353,,,,,,,,,,,0,0,2206252.0,1768042.8,1808473.0,2122505.0,2023828.4,1916464.1,1918052.6,2161628.5,2294174.5,2218023.5,2230119.2,2493698.5,2027049.0,2225537.2,0,1582278.9,1704933.8,1508368.9,1947790.6,1509004.9,1775163.0,1813745.2,1938206.0,0,
471,156.0494594072202,4.9700813,,,,,,,,,,,3275275.2,0,2155680.2,2085481.0,2293807.2,2084962.1,2223140.0,2209008.8,2162393.5,2526487.0,2606354.8,2432918.8,2715585.5,2393699.0,2649223.0,2528085.8,0,1639871.9,2320808.2,1560934.5,2170711.2,1933212.8,2233248.8,2321664.5,2124422.2,0,
472,235.1651816649362,5.0225267,,,,,,,,,,,3.8447344E7,0,1753074.0,4325934.5,4127225.2,4196578.0,4674584.5,4942040.0,4964121.5,5176547.0,3185729.5,2562225.5,2826749.2,2995589.0,2446332.0,2675912.5,0,3114463.8,4359654.5,2811532.8,4504328.0,5012388.5,5004272.0,2568248.0,5315668.5,0,
473,156.05190935692832,4.962282,,,,,,,,,,,0,0,848957.06,0,1011854.0,833692.3,1109449.5,905621.7,930744.9,878532.5,1120221.6,1160771.6,997659.56,1124824.8,969209.94,1083397.2,0,717313.94,0,0,838942.75,0,1002034.3,957507.1,843782.06,0,
474,156.042141679889,4.9666944,,,,,,,,,,,5.108143E8,0,3.1198998E8,3.1210346E8,3.0482262E8,3.286443E8,0,3.1856682E8,3.2476346E8,3.3282784E8,3.9734826E8,3.9168906E8,3.8237325E8,3.9636947E8,4.0454698E8,3.676151E8,0,2.453551E8,2.9667603E8,2.3631477E8,3.3540787E8,3.0946746E8,3.1412992E8,3.4871114E8,3.070311E8,0,
475,124.92282760715649,5.0024047,,,,,,,,,,,7366223.0,0,3019566.0,2805238.2,3057508.0,3182344.0,2955708.2,2810940.2,2984174.5,3275011.0,3676444.8,3575517.5,3400953.8,3490656.5,3465716.0,3409357.5,0,1906894.6,2781609.2,1763423.6,3192279.8,2928512.5,3485189.8,3425518.0,3014110.8,0,
476,122.92470902520654,5.002819,,,,,,,,,,,4.0136444E7,0,1.6690154E7,1.5696333E7,1.6923276E7,1.791809E7,1.6689949E7,1.6052913E7,1.7142366E7,1.8238502E7,2.1305328E7,2.0374546E7,1.905156E7,1.9005494E7,1.9228626E7,1.8796242E7,0,1.0714292E7,1.5558132E7,1.0147169E7,1.7995256E7,1.5902579E7,1.935734E7,1.9261744E7,1.6273398E7,0,
477,206.88597142338435,5.003333,,,,,,,,,,,7.0915704E7,0,2.49626E7,2.256842E7,2.5429798E7,2.7316418E7,2.55128E7,2.4253462E7,2.6343646E7,2.793193E7,3.3647764E7,3.173052E7,2.9809748E7,3.068675E7,2.8606976E7,2.9483352E7,0,1.4148078E7,2.3059686E7,1.3378253E7,2.6680036E7,2.3274878E7,2.8791796E7,2.9359386E7,2.513357E7,0,
478,290.84719191723855,5.003333,,,,,,,,,,,1.2944617E8,0,4.6918476E7,4.0920656E7,4.6916636E7,4.9713336E7,4.7410804E7,4.5323292E7,4.7535156E7,5.1710892E7,6.3854336E7,5.8850796E7,5.598708E7,5.868764E7,5.3826396E7,5.4404836E7,0,2.532735E7,4.2374876E7,2.2403876E7,5.026007E7,4.166536E7,5.410666E7,5.3733532E7,4.6609292E7,0,
479,546.728145464789,5.003824,,,,,,,,,,,8431061.0,0,2873393.5,2538274.2,2938732.8,3000986.8,2966350.0,2768906.2,2892294.2,3102346.0,4033427.5,3806715.8,3554638.2,4253362.5,3416922.8,3680922.8,0,1433481.1,2442516.2,1080089.9,3031679.8,2361885.8,3318253.2,3022458.2,2840904.0,0,
480,458.7701497785517,5.004274,,,,,,,,,,,5.9058696E7,0,2.1063126E7,1.8485218E7,1.9970884E7,2.2008102E7,2.126498E7,2.015882E7,2.0717188E7,2.3184892E7,2.8614502E7,2.6644528E7,2.588432E7,2.9034434E7,2.451347E7,2.6093032E7,0,1.0965576E7,1.8830802E7,9171276.0,2.2180776E7,1.7760428E7,2.4249798E7,2.2820182E7,2.0954686E7,0,
481,374.80863693603675,5.0042915,,,,,,,,,,,1.5598907E7,0,5796859.5,4970913.0,5525316.0,5967890.5,5705943.0,5307830.5,5734868.0,6249060.5,7666378.5,6858084.5,6650204.5,6938417.0,6551357.5,6543484.0,0,2988290.8,5125994.5,2663140.8,6021970.0,5044792.5,6360362.5,6346269.0,5581133.5,0,
482,964.5371780357531,5.004443,,,,,,,,,,,1.3050424E7,0,3580225.5,2983838.8,3257092.0,3356102.8,3567953.5,3550085.5,3321313.5,3762815.2,5463219.5,5385324.0,4840787.5,5741719.5,4506664.0,4984861.0,0,1435531.4,3079662.2,961963.6,3405197.2,2746088.0,4323220.0,3857468.0,3467199.8,0,
483,292.8450460574078,5.0047026,,,,,,,,,,,3.9229616E7,0,1.3330859E7,1.1909509E7,1.3621541E7,1.4378203E7,1.3668565E7,1.3067536E7,1.4032841E7,1.5132986E7,1.8236654E7,1.697745E7,1.632665E7,1.7157506E7,1.5551963E7,1.5701702E7,0,7346703.0,1.2210463E7,6524076.0,1.45028E7,1.2035355E7,1.5545809E7,1.5716662E7,1.3471191E7,0,
484,542.7318726691439,5.0047865,,,,,,,,,,,7.496988E7,0,2.581473E7,2.2533084E7,2.5041806E7,2.6261452E7,2.5490972E7,2.507169E7,2.498917E7,2.8158668E7,3.5846252E7,3.3415222E7,3.2864892E7,3.6468096E7,3.084572E7,3.27521E7,0,1.2488141E7,2.2399036E7,9740357.0,2.7410578E7,2.0574438E7,2.9727968E7,2.7329112E7,2.5850224E7,0,
485,626.6931507956953,5.0047865,,,,,,,,,,,3.0630718E7,0,1.0840359E7,9326866.0,1.0517268E7,1.0589775E7,1.0634908E7,1.0037583E7,1.0344377E7,1.1625183E7,1.5117554E7,1.3941003E7,1.3466651E7,1.5213863E7,1.2470789E7,1.3751002E7,0,5102596.5,9379895.0,3895736.0,1.1431563E7,8725966.0,1.2864938E7,1.1259672E7,1.0789412E7,0,
486,794.6160413969619,5.004793,,,,,,,,,,,2.0648192E7,0,7123634.0,5963485.0,6946209.0,7137453.5,7120110.5,7009508.0,6893526.0,7670802.0,1.07227E7,9921455.0,9370512.0,1.0782513E7,8836725.0,9868357.0,0,3112235.8,6259062.5,2179519.2,7235505.0,5570120.5,8695681.0,7542116.0,7287113.0,0,
487,878.5774118070375,5.0047865,,,,,,,,,,,1.7359192E7,0,5360033.0,4225265.0,4871711.5,5089923.0,5369916.5,4922575.0,4824963.5,5730514.0,7993800.5,7350589.0,6965510.0,8574985.0,6552461.5,7322845.0,0,2216901.8,4353756.0,1522437.6,5312692.5,3948462.8,6491285.5,5989649.0,5204128.0,0,
488,544.7300131570661,5.005259,,,,,,,,,,,3.929113E7,0,1.3382964E7,1.1517047E7,1.304762E7,1.3618049E7,1.3534882E7,1.2451348E7,1.3305571E7,1.4512201E7,1.906335E7,1.8083676E7,1.711396E7,1.9273046E7,1.5967852E7,1.7301218E7,0,6332237.5,1.1867824E7,5075453.5,1.4396555E7,1.0608063E7,1.5482848E7,1.462793E7,1.3554097E7,0,
489,710.6546314044774,5.0052485,,,,,,,,,,,2.4957048E7,0,9016708.0,7670015.5,8403804.0,8764394.0,8665368.0,8229804.0,8659821.0,9320950.0,1.25821E7,1.1889734E7,1.1303826E7,1.3250475E7,1.0387303E7,1.1450499E7,0,4007069.5,7564878.5,2880964.0,9124185.0,6778724.5,1.0276958E7,9389700.0,8764264.0,0,
490,208.88405992864622,5.0055723,,,,,,,,,,,1.5646136E7,0,5583238.0,4922778.0,5595912.0,6141808.5,5586162.5,5530765.5,5786725.5,6253967.0,7336923.5,7047254.5,6841078.5,6624318.5,6377511.0,6500508.5,0,3262308.5,5159730.0,2913714.8,6043281.0,5229639.0,6550023.0,6891252.5,5626433.0,0,
491,962.5387108165733,5.0056615,,,,,,,,,,,1.2471656E7,0,3573062.8,2981939.0,3286212.5,3384438.2,3644578.2,3623078.8,3454164.8,3788983.2,5473076.0,5410616.0,4991302.0,5797319.5,4650335.5,5169482.5,0,1438432.0,3201726.0,993462.6,3512792.0,2656892.0,4426569.0,3962011.8,3451477.5,0,
492,462.76614643863684,5.0046606,,,,,,,,,,,4692660.5,0,1628679.6,1388030.1,1651083.5,1694037.6,1577718.0,1579628.6,1652395.5,1842602.5,2346018.2,2143665.0,1958284.6,2232769.5,1909006.5,2028551.1,0,884252.7,1486287.8,732668.75,1770720.1,1368573.6,1982098.9,1868654.2,1608980.1,0,
493,1046.500196445265,5.005263,,,,,,,,,,,9680653.0,0,2459076.8,1978699.1,2389430.5,2442797.0,2401403.2,2277181.0,2363775.5,2563706.0,3930981.8,3630756.0,3403061.5,4209305.5,3208868.2,3820144.8,0,1025598.2,2074095.5,688243.25,2532958.5,2056444.6,2943293.8,2645594.0,2502419.8,0,
494,1048.4984730385413,5.005192,,,,,,,,,,,1.0829218E7,0,2672299.2,2114716.5,2346370.2,2635774.8,2585244.5,2620038.5,2459976.0,2865392.8,4370804.5,3778723.0,3903864.0,4503295.5,3594356.2,3981493.0,0,1234704.2,2248944.2,684691.56,2552977.2,2025411.0,3229285.2,2946124.8,2664638.0,0,
495,291.85051220229815,5.00471,,,,,,,,,,,3932613.0,0,1742474.4,1522070.6,1612623.1,1630014.9,1937180.8,1630558.5,1696348.9,1833660.8,2556381.2,2205501.2,2091340.1,2045177.0,1848198.8,1937951.4,0,891855.06,1495450.6,748127.5,1882512.8,1615980.6,1829163.4,1923031.4,1655356.6,0,
496,1132.4598143581845,5.007785,,,,,,,,,,,8419868.0,0,1900336.9,1752902.1,1849258.8,1911273.9,2020391.4,1785094.6,1777409.6,2003916.9,3024924.8,2865001.2,2726958.8,3324645.5,2771809.0,2818738.5,0,851707.25,1684370.1,0,1978201.9,1654156.6,2286130.8,1981734.0,1848372.2,0,
497,630.6896028891397,5.005568,,,,,,,,,,,4637762.5,0,1641731.1,1450976.9,1640196.8,1731672.9,1685421.0,1610509.4,1593156.0,1833526.6,2247772.5,2163444.0,1988695.5,2354429.0,2042402.5,2071902.8,0,801396.5,1445096.9,552223.75,1649000.2,1396420.8,1982765.9,1920661.6,1655428.9,0,
498,1130.4612965138595,5.010415,,,,,,,,,,,7056255.5,0,1648362.6,1345030.0,1492949.0,1513020.0,1582637.8,1655995.4,1519307.8,1768806.5,2619975.0,2477848.2,2288308.8,2820800.5,2213862.0,2475462.8,0,0,1358194.6,0,1565699.0,1510057.0,2019448.5,1720240.8,1663203.8,0,
499,882.5741097452701,5.006319,,,,,,,,,,,5723988.0,0,1564941.9,1475166.0,1757458.9,1670561.9,1667743.4,1514928.9,1491435.5,1677204.4,2383807.2,2217740.2,2245802.2,2494137.2,1934114.4,2210290.0,0,684433.9,1339512.6,0,1557008.9,1289478.9,1994594.6,1968970.1,1622819.4,0,
500,714.6513255280887,5.005596,,,,,,,,,,,4891027.0,0,1738464.9,1709828.8,1900609.4,1699051.1,1798046.8,1604268.9,1777393.9,1978589.5,2458126.0,2436239.8,2294595.8,2656823.8,2012714.2,2308968.0,0,854938.44,1477177.4,609074.4,1813126.2,1468768.0,2078096.8,1797850.2,1751879.0,0,
501,273.12111000743386,5.0477195,,,,,,,,,,,2.41462E8,0,3.8815188E7,4.089666E7,4.1406852E7,3.8132616E7,4.3672744E7,3.86129E7,4.0400324E7,4.23568E7,5.171481E7,0,5.436429E7,5.5857956E7,5.9415344E7,5.306442E7,0,2.4719106E7,3.451655E7,2.1972076E7,3.7832996E7,3.673967E7,4.1303456E7,5.1131456E7,4.27615E7,0,
502,1216.42150984174,5.010946,,,,,,,,,,,6495360.0,0,1160626.9,994217.4,1273129.6,1231266.9,1263347.1,1260929.6,1155528.6,1353919.2,2091607.8,1778545.2,1742902.4,2259852.5,1665275.2,1902836.4,0,0,1083611.4,0,1181343.2,979813.9,1633885.5,1376148.8,1228079.9,0,
503,157.04526619553724,4.9804106,,,,,,,,,,,2.6859988E7,0,1.7648852E7,1.7509184E7,1.6916732E7,1.8788562E7,1.8707274E7,1.7543406E7,1.6534158E7,1.8760304E7,2.163739E7,2.0484238E7,2.0520312E7,2.1292094E7,2.1396688E7,2.026031E7,0,1.3705281E7,1.719788E7,1.3209133E7,1.8990466E7,1.7061136E7,1.7617162E7,1.947884E7,1.6649029E7,0,
504,156.03454343995986,4.998191,,,,,,,,,,,3047602.2,0,1935067.2,2006214.0,1583040.4,1799287.1,0,1826147.5,1966615.4,2102901.0,2459161.2,2199278.2,2209091.0,2613315.0,0,2002288.2,0,1293691.5,1665125.1,1065132.9,1723347.8,1916835.9,0,2161385.0,1572200.4,0,
505,365.30104493205545,5.070348,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1704736.4,1763990.0,1849751.2,1685150.1,1619699.6,1765144.6,0,0,0,0,0,0,0,0,0,0,
506,251.16010711644248,5.0750237,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958635.9,0,0,0,0,0,0,0,0,0,
507,120.09070659044775,5.147569,,,,,,,,,,,1316794.9,0,1376937.6,1403954.1,1433911.4,1373963.2,1393401.2,1414278.2,1373236.9,1420811.2,1576690.9,1662371.2,1558209.9,1517903.4,1676137.6,1567139.4,0,1114047.8,1403798.5,975617.5,1340947.4,1335875.8,1535516.1,1518456.2,1383634.9,0,
508,156.04968195407776,5.0241485,,,,,,,,,,,3331222.0,0,1988358.8,0,2271312.0,0,1886443.5,1261780.0,2135487.5,1211541.2,2880537.2,2468412.2,3150452.2,2109380.2,2363779.0,1126422.8,0,0,2647925.8,810679.6,2293784.8,1715167.4,0,2029717.6,1314290.4,0,
509,273.12110620480087,5.0818143,,,,,,,,,,,1.2309086E8,0,3.7887132E7,4.4833476E7,3.668944E7,4.0307704E7,3.982797E7,3.5785068E7,3.7297476E7,4.1910532E7,4.9438136E7,5.097675E7,5.436429E7,5.5857956E7,5.8137828E7,4.926514E7,0,2.3782842E7,3.376331E7,1.9435822E7,3.461216E7,3.673967E7,4.4841436E7,4.898787E7,3.9056308E7,0,
510,275.11881014136117,5.0825434,,,,,,,,,,,8580191.0,0,2705569.8,3103113.8,2621405.8,0,2820231.2,2513394.0,2883850.2,3072969.8,3559574.8,3505710.2,3639014.8,3659194.0,4230280.5,3636953.5,0,1632743.9,2469215.0,1363368.9,2445477.8,2559291.5,3097723.0,3432421.2,2823144.5,0,
511,196.06388588839127,5.141709,,,,,,,,,,,0,0,910420.0,935476.75,975175.8,934760.75,935389.1,865253.6,867256.44,926037.75,1328964.6,1208585.1,1170196.9,1123680.4,1104320.2,1090896.2,0,714639.94,945572.56,618010.06,922607.75,772299.25,780122.75,848517.25,755489.75,0,
512,357.0824290705516,5.1689095,,,,,,,,,,,1105484.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
513,235.1652274541583,5.1718683,,,,,,,,,,,4.7939176E7,0,6890131.5,7011239.5,7476496.5,7290869.0,7596099.0,6960474.0,6454180.0,7835217.0,1.0003056E7,9754181.0,8771458.0,8487210.0,9297144.0,9360444.0,0,4054436.8,7104685.5,3307532.8,6619391.0,6601840.0,7663249.0,8312796.5,7549655.0,0,
514,120.09070427328403,5.1735363,,,,,,,,,,,2760508.2,0,1332640.8,1358762.5,1374315.2,1365967.1,1385662.5,1366062.9,1345570.1,1394868.0,1709430.2,1655921.6,1571676.4,1566111.8,1584046.6,1577146.6,0,1123211.9,1324284.9,988896.0,1328657.0,1328097.0,1466881.6,1464901.0,1342175.5,0,
515,599.3919693870188,5.1688437,,,,,,,,,,,0,0,0,0,640449.4,652560.8,0,0,0,0,905935.4,862378.25,962289.2,0,819365.0,759282.6,0,0,0,0,0,0,0,0,0,0,
516,474.16169946099143,5.2126884,,,,,,,,,,,1864202.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
517,477.24765854588367,5.294255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,880722.2,865158.44,838516.4,793122.9,858745.4,752137.9,0,0,0,0,0,0,0,0,0,0,
518,235.16524621003342,5.2808747,,,,,,,,,,,4.4559144E7,0,4684782.5,4556283.0,5128792.5,4842341.0,5300566.5,4662876.0,5023515.0,5291187.5,7619555.0,9887598.0,7401747.5,7582698.5,7358033.0,7566207.0,0,2507220.5,4842103.5,2319647.5,5341906.5,4796533.5,5638600.5,6525120.0,4870462.0,0,
519,236.16840222223254,5.292951,,,,,,,,,,,4899946.0,0,0,0,0,0,0,0,550282.9,0,849804.9,1056196.1,816081.4,811230.06,1001810.0,815734.9,0,0,0,0,0,0,644087.06,689962.94,0,0,
520,322.15267550254674,5.3421707,,,,,,,,,,,0,0,1988899.9,1855181.4,2130054.5,1956153.0,2037959.9,1735616.1,1994643.5,2066459.9,2436331.2,2689832.8,2573606.0,2478169.2,2601554.5,2410104.5,0,835714.2,1899506.1,690050.6,1827850.1,1322546.8,1737384.8,1602634.9,1535051.2,0,
521,293.06322185289287,5.3581815,,,,,,,,,,,0,0,1509642.0,2325631.0,1900125.8,3737919.2,1593807.1,4146487.5,2727538.5,4501478.0,3110488.2,3078495.8,3029035.8,2973688.5,2968221.0,2696635.2,0,887691.75,1846542.6,861196.44,2062814.9,843310.9,1715269.8,1119788.6,1595992.6,0,
522,120.0907074021556,5.2919517,,,,,,,,,,,2843721.0,0,1274804.9,1169652.8,1288324.1,1221731.0,1275807.0,1278737.6,1301126.0,1298759.6,1594271.2,1566128.0,1560016.6,1551215.6,1505079.4,1526171.8,0,918054.0,1219810.4,810741.06,1222878.1,1173743.2,1303391.1,1428820.4,1255371.5,0,
523,433.221262494597,5.4009314,,,,,,,,,,,0,0,1010704.44,925905.2,1067253.9,1014790.0,919556.2,840837.44,856760.2,946083.6,1424576.5,1295676.9,1528440.4,1549593.2,1442547.8,1300183.6,0,0,868271.3,0,870828.6,670840.3,795162.4,848981.2,749425.9,0,
524,534.3653099162234,5.405283,,,,,,,,,,,0,0,782834.3,742171.4,849664.0,824561.94,730760.25,704154.56,692986.94,723415.6,1071200.4,1068599.8,1095329.2,1081698.9,969667.1,995920.25,0,0,649257.1,0,651582.6,0,622837.5,677392.0,574454.7,0,
525,257.147150335818,5.532346,,,,,,,,,,,4.4554144E7,0,1.8731816E7,2.2363984E7,2.2154772E7,1.9658904E7,2.1055664E7,2.050717E7,2.020874E7,2.203042E7,2.983177E7,2.7507992E7,3.1337646E7,2.9081982E7,2.7970932E7,2.7381866E7,0,1.2932885E7,2.0378936E7,1.0647333E7,2.0588404E7,1.787927E7,2.196459E7,2.3851852E7,1.9573028E7,0,
526,205.06833599851282,5.5387363,,,,,,,,,,,0,0,3100278.5,3348740.8,2732107.5,2945392.0,3032402.8,3198662.0,2839607.8,3292231.5,3691207.0,3061145.2,3850363.2,3130576.0,3348714.2,3181006.0,0,2942283.8,3197010.2,2472849.2,3565535.8,2154829.5,2282006.5,2350428.5,2286432.2,0,
527,530.8261082468559,5.5716524,,,,,,,,,,,0,0,553466.56,692609.94,616099.1,615863.3,564268.25,0,0,635078.3,871846.94,903308.9,974496.56,894639.1,972477.5,909918.06,0,0,532116.7,0,0,0,0,0,0,0,
528,417.2472286672745,5.5817213,,,,,,,,,,,0,0,1264142.6,1235689.5,1336475.9,1317943.8,1312173.5,1040634.06,1126338.9,1414431.4,1699769.4,1930900.5,1944363.4,1860638.4,1695673.0,1557965.0,0,698217.94,1218279.8,0,1098537.8,842755.4,1038013.25,1122836.2,962955.9,0,
529,528.3161040077113,5.7040253,,,,,,,,,,,0,0,1035671.56,1078395.6,1045692.4,1107673.4,1133830.0,949294.7,906553.3,1014140.2,1676331.6,1735123.1,1546918.0,1468982.6,1544919.0,1713682.4,0,0,996797.5,0,999506.6,685553.8,945439.9,1007924.0,790701.1,0,
530,572.3419388656905,5.6791363,,,,,,,,,,,0,0,0,0,530359.06,0,0,0,0,0,800935.4,814113.6,774289.44,0,750472.06,829170.06,0,0,0,0,0,0,0,0,0,0,
531,534.3267482553309,5.714886,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,744484.56,799412.75,748069.6,663381.4,691883.6,740768.94,0,0,0,0,0,0,0,0,0,0,
532,395.2652798997053,5.7245774,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,743027.25,805574.4,698269.6,635680.0,592758.6,708687.6,0,0,0,0,0,0,0,0,0,0,
533,586.3595378062643,5.735572,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,923176.3,864327.7,848987.56,0,816216.94,832985.3,0,0,0,0,0,0,0,0,0,0,
534,417.2472469447009,5.723232,,,,,,,,,,,0,0,1983134.2,1877993.2,2119887.2,2054734.5,1893949.5,1770018.6,1606503.9,1918172.5,2961294.2,3206016.0,2902230.5,2628688.5,2688723.2,2819047.8,0,919274.3,1648028.1,808300.3,1892023.8,1309720.0,1595574.2,1771048.8,1522471.9,0,
535,257.14713546557397,5.7628684,,,,,,,,,,,5.4770276E7,0,8704142.0,9362871.0,9472873.0,9298241.0,9043179.0,8574814.0,9745402.0,1.0475267E7,0,1.5881557E7,1.5365453E7,1.4915719E7,1.5222497E7,1.2101014E7,0,5396569.5,9768246.0,4650002.5,8904574.0,9016359.0,8531035.0,0,9582470.0,0,
536,639.384649638025,5.8414884,,,,,,,,,,,0,0,0,601013.3,601781.3,581928.3,683835.3,0,620987.7,593450.1,942142.25,953249.25,979495.7,956306.25,895082.75,933054.1,0,0,0,0,576233.0,0,0,639008.75,0,0,
537,141.07127358076087,5.8435216,,,,,,,,,,,2882393.0,0,2434335.5,2329546.8,2103600.0,2280225.0,2421515.5,2049182.8,2350710.2,2087824.0,3591800.2,2954330.2,3228341.2,3426738.0,2991985.0,2993001.5,0,1538221.1,2046405.1,1242830.2,2126736.0,1918161.4,2156426.2,2554477.5,2047763.8,0,
538,205.06832889115714,5.839932,,,,,,,,,,,0,0,3563616.5,3560209.2,3323210.0,3464351.8,3522518.5,3354666.0,3397674.2,3158677.5,4692489.5,4443956.5,4509586.5,5058731.5,4631131.0,4351287.5,0,2749527.5,3210295.5,2288519.8,3370172.0,2825516.2,3134550.8,3217455.2,2728812.2,0,
539,140.06821018891267,5.842623,,,,,,,,,,,4.986492E7,1378119.6,4.2824256E7,3.9270124E7,3.789586E7,3.8178376E7,4.1248172E7,3.844315E7,4.0255748E7,3.6884436E7,5.908174E7,5.2064616E7,5.5549104E7,6.073694E7,5.2391372E7,5.4101028E7,0,2.5828242E7,3.6583796E7,2.1559078E7,3.6860024E7,3.5739336E7,3.8701064E7,4.539887E7,3.5395444E7,0,
540,498.90139924893055,5.843777,,,,,,,,,,,719116.0,722226.75,1371405.8,1337400.2,1311211.4,1218807.9,1266359.6,1242835.9,1299848.1,1266711.0,1958916.4,1864564.6,1891092.5,1961437.0,1939693.8,2158192.2,782176.44,964150.06,1108988.9,862413.3,1202668.0,1128309.2,1192338.8,1395171.1,1112358.0,602600.9,
541,566.8889454703859,5.8442917,,,,,,,,,,,651241.56,674830.8,1105037.4,1114566.5,1070905.9,1021699.1,1083163.5,1026680.8,1058918.6,1098421.4,1468517.5,1364930.6,1381821.0,1419522.5,1452590.5,1541022.9,712764.94,862546.3,957074.75,777151.25,1004529.25,978409.25,1006011.44,1094327.4,910270.0,520758.38,
