row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_03_BB_10mM.mzML Peak height,20260424_CVOL_Group_03_IAA_50uM.mzML Peak height,20260424_CVOL_Group_03_Pt_1A_0m.mzML Peak height,20260424_CVOL_Group_03_Pt_1A_20m.mzML Peak height,20260424_CVOL_Group_03_Pt_1B_0m.mzML Peak height,20260424_CVOL_Group_03_Pt_1B_20m.mzML Peak height,20260424_CVOL_Group_03_Pt_2A_0m.mzML Peak height,20260424_CVOL_Group_03_Pt_2A_20m.mzML Peak height,20260424_CVOL_Group_03_Pt_2B_0m.mzML Peak height,20260424_CVOL_Group_03_Pt_2B_20m.mzML Peak height,20260424_CVOL_Group_03_QC_01.mzML Peak height,20260424_CVOL_Group_03_QC_02.mzML Peak height,20260424_CVOL_Group_03_QC_03.mzML Peak height,20260424_CVOL_Group_03_QC_04.mzML Peak height,20260424_CVOL_Group_03_QC_05.mzML Peak height,20260424_CVOL_Group_03_QC_06.mzML Peak height,20260424_CVOL_Group_03_bl.mzML Peak height,20260424_CVOL_Group_03_wt_1A_0m.mzML Peak height,20260424_CVOL_Group_03_wt_1A_20m.mzML Peak height,20260424_CVOL_Group_03_wt_1B_0m.mzML Peak height,20260424_CVOL_Group_03_wt_1B_20m.mzML Peak height,20260424_CVOL_Group_03_wt_2A_0m.mzML Peak height,20260424_CVOL_Group_03_wt_2A_20m.mzML Peak height,20260424_CVOL_Group_03_wt_2B_0m.mzML Peak height,20260424_CVOL_Group_03_wt_2B_20m.mzML Peak height,20260424_CVOL_bk_mapp_05.mzML Peak height,
328,581.3725605776286,3.130058,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,362251.25,434933.75,487372.66,449050.8,602013.5,492814.72,0,0,0,0,0,0,0,0,0,0,
329,586.0444544394315,3.1389709,,,,,,,,,,,0,0,268694.8,0,0,0,0,0,0,0,388255.06,485279.12,573744.06,562151.3,737683.5,615273.6,0,0,0,0,0,0,0,0,0,0,
330,638.0779462405445,3.137756,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,348540.16,412397.38,481845.94,504599.12,543489.5,513411.4,0,0,0,0,0,0,0,0,0,0,
331,564.3593644637484,3.1465216,,,,,,,,,,,459125.22,493025.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591154.56,0,0,0,0,0,0,0,0,0,
332,321.13077284398116,3.1419516,,,,,,,,,,,503378.4,514213.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605120.5,0,0,0,0,0,0,0,0,0,
333,344.20674087629646,3.1483846,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489942.6,0,0,0,0,0,0,0,0,0,
334,702.7806232788081,3.1517835,,,,,,,,,,,0,0,328078.03,0,297241.44,262152.0,233261.95,275469.7,261880.23,273589.22,494881.3,609212.0,682110.4,864909.06,855196.56,806222.4,0,0,247978.64,0,0,0,0,259827.8,0,0,
335,618.7299869752361,3.1494095,,,,,,,,,,,0,0,263607.4,0,224203.22,0,0,0,0,0,497405.34,527623.2,583410.75,663775.4,672109.06,645755.3,0,0,0,0,0,0,0,0,0,0,
336,670.4286572549188,3.1434195,,,,,,,,,,,0,0,308587.6,238560.94,273960.06,235674.6,0,267236.66,0,250617.8,508324.25,598863.7,633007.44,753211.94,836682.9,718870.6,0,0,230687.61,0,0,0,0,252454.34,0,0,
337,618.3958041314472,3.1559217,,,,,,,,,,,0,0,296448.6,0,0,0,0,0,0,0,437525.16,522701.16,577159.5,700563.44,686171.7,629415.5,0,0,0,0,0,0,0,0,0,0,
338,651.0808759277464,3.1547794,,,,,,,,,,,0,0,420269.94,310564.3,366078.4,298033.25,313681.3,317229.9,301989.72,350645.9,586260.1,831408.1,872051.5,1046684.5,1018898.0,970960.0,0,0,312439.25,0,255982.98,0,269704.2,327229.4,251741.67,0,
339,702.4473810162983,3.1630836,,,,,,,,,,,0,0,310548.66,0,268232.16,0,0,0,0,0,441477.4,581968.7,615358.75,671839.2,669967.6,647903.56,0,0,0,0,0,0,0,0,0,0,
340,650.7465963607698,3.1607313,,,,,,,,,,,0,0,358445.97,258812.84,297241.56,252205.75,0,276298.16,267669.22,284085.16,578786.75,637557.5,735369.7,870108.56,849239.4,820385.75,0,0,292630.78,0,0,0,0,303781.06,0,0,
341,623.0672702950122,3.1652794,,,,,,,,,,,0,0,316244.34,0,0,0,0,0,0,233792.61,451185.34,525426.3,599593.4,763369.8,696652.25,671541.56,0,0,231993.39,0,0,0,0,227987.83,0,0,
342,641.8939335270072,3.1677072,,,,,,,,,,,0,0,278711.84,0,0,0,0,0,0,0,494612.5,502194.12,501991.97,632991.56,608108.44,556733.56,0,0,0,0,0,0,0,0,0,0,
343,675.1011253017085,3.1680005,,,,,,,,,,,0,0,241532.36,0,0,0,0,0,0,0,368850.4,453405.7,462669.88,534483.2,593900.06,521589.06,0,0,0,0,0,0,0,0,0,0,
344,623.4016624130879,3.173831,,,,,,,,,,,0,0,355992.16,236915.92,251279.98,228216.28,235013.14,263909.06,230395.73,283408.25,504799.9,609533.75,647695.06,784308.75,733459.06,703514.3,0,0,0,0,0,0,0,246561.52,0,0,
345,707.4521450595583,3.1768863,,,,,,,,,,,0,0,322017.25,0,284332.34,0,239974.61,241346.88,259600.27,0,462470.47,600298.7,737241.5,735632.06,853674.25,759156.5,0,0,227910.67,0,0,0,0,237489.28,0,0,
346,688.1037411941024,3.1866949,,,,,,,,,,,0,0,394444.5,311085.6,320343.84,279784.12,277720.03,303155.6,282143.8,307621.1,587356.9,833181.0,1016069.0,986355.06,1018236.1,957115.0,0,0,276470.28,0,0,0,261772.17,329901.66,0,0,
347,739.8037221871407,3.1872158,,,,,,,,,,,0,0,307656.22,0,0,0,0,0,0,0,446340.22,579632.44,610375.0,736709.75,751297.06,771321.0,0,0,0,0,0,0,0,256435.9,0,0,
348,655.7528295876377,3.1897087,,,,,,,,,,,0,0,323650.7,252319.36,277928.75,0,219704.56,219654.75,254978.55,0,494584.8,588480.94,700849.9,755639.25,809800.06,783771.6,0,0,0,0,0,0,0,233659.8,0,0,
349,655.4172370605695,3.1992228,,,,,,,,,,,0,0,318005.53,0,0,0,0,238863.25,0,0,410396.97,530784.25,606189.0,660591.3,697179.5,662056.8,0,0,0,0,0,0,0,0,0,0,
350,660.4247495165648,3.199391,,,,,,,,,,,0,0,325690.38,257417.22,277718.9,241001.27,0,283524.4,0,250505.34,532541.0,657336.44,727964.94,710305.0,769236.4,848119.06,0,0,0,0,0,0,0,269613.6,0,0,
351,712.459520902158,3.2006083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,326275.2,455397.88,447568.8,517002.84,504302.72,557429.4,0,0,0,0,0,0,0,0,0,0,
352,712.1242542053235,3.2035754,,,,,,,,,,,0,0,236688.02,0,0,0,0,0,0,0,357637.6,457789.72,466196.88,566111.06,556524.75,527067.1,0,0,0,0,0,0,0,0,0,0,
353,739.4705429970514,3.1969037,,,,,,,,,,,0,0,268489.84,0,218300.62,0,0,0,0,0,397623.44,516385.38,569158.2,625085.7,680357.1,724805.44,0,0,0,0,0,0,0,0,0,0,
354,660.090236938877,3.204994,,,,,,,,,,,0,0,302610.66,0,265280.16,0,0,211506.8,0,0,447717.8,598474.4,620868.75,702745.8,694961.94,732779.7,0,0,0,0,0,0,0,0,0,0,
355,744.475051788037,3.2094557,,,,,,,,,,,0,0,326991.88,249644.3,268708.2,231569.23,251141.47,310209.34,0,259651.56,473673.88,673557.5,713869.8,772656.56,823032.1,891498.5,0,0,237766.42,0,0,0,0,276192.16,0,0,
356,776.8268498632963,3.2121384,,,,,,,,,,,0,0,276458.1,0,0,0,0,0,0,0,353032.2,542846.25,566975.6,610372.56,665879.8,710440.75,0,0,0,0,0,0,0,0,0,0,
357,692.7758068691418,3.2182522,,,,,,,,,,,0,0,311035.75,0,0,227958.16,0,0,0,248238.61,450073.34,578237.56,651069.2,673786.2,731111.25,788293.56,0,0,0,0,0,0,0,244193.27,0,0,
358,725.1268221177963,3.216943,,,,,,,,,,,0,0,380008.2,298605.84,307954.3,305428.34,280244.75,287537.66,262529.7,317705.75,482425.47,712079.25,778944.44,858085.6,885853.4,976399.4,0,0,255360.72,0,0,0,0,284651.12,0,0,
359,697.1131443553901,3.2324507,,,,,,,,,,,0,0,307290.0,0,0,0,0,0,0,0,375224.28,497821.62,592969.5,641981.56,589631.25,743450.44,0,0,0,0,0,0,0,0,0,0,
360,776.4941121953249,3.2307293,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,359956.9,486802.34,536431.7,535623.44,601067.2,652463.6,0,0,0,0,0,0,0,0,0,0,
361,813.8498633112509,3.2326891,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,317724.12,409165.0,486335.9,476558.84,520489.22,661618.56,0,0,0,0,0,0,0,0,0,0,
362,692.4409642075234,3.237349,,,,,,,,,,,0,0,272369.22,0,0,0,0,0,0,0,431067.3,532274.75,575116.4,603292.94,585390.1,770382.0,0,0,0,0,0,0,0,0,0,0,
363,725.4609736761686,3.2375262,,,,,,,,,,,0,0,329852.3,0,264061.75,257733.14,254996.92,0,0,264474.16,430160.34,598672.0,704968.4,737798.7,775229.2,902913.0,0,0,218496.42,0,0,0,0,248721.42,0,0,
364,781.498090195483,3.2489278,,,,,,,,,,,0,0,285962.1,0,0,0,0,223271.22,0,246405.89,387676.75,549701.2,648013.7,648688.1,613645.4,878419.56,0,0,0,0,0,0,0,0,0,0,
365,645.4121225477332,3.248111,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,418826.3,479766.12,396461.7,422878.78,462308.3,0,0,0,0,0,0,0,0,0,0,
366,762.4836746739895,3.2530358,,,,,,,,,,,0,0,314843.56,0,0,0,0,0,0,264486.88,463084.88,532733.25,697399.2,641614.75,655155.8,843983.1,0,0,0,0,0,0,0,0,0,0,
367,762.1497327487472,3.2521563,,,,,,,,,,,0,0,325695.0,0,296307.34,248304.58,0,228281.55,0,277124.7,478311.53,632731.5,721856.4,696418.9,783075.94,952078.56,0,0,0,0,0,0,0,250590.7,0,0,
368,729.798530799448,3.2491035,,,,,,,,,,,0,0,320729.9,0,288300.75,0,0,0,0,0,430816.22,514938.62,659622.0,629336.3,648695.9,775766.2,0,0,0,0,0,0,0,215966.42,0,0,
369,729.4640120717073,3.2601917,,,,,,,,,,,0,0,291301.28,0,0,0,0,0,0,0,376975.8,537566.1,626262.4,598535.75,630737.2,694319.9,0,0,0,0,0,0,0,0,0,0,
370,818.5204803282767,3.2689226,,,,,,,,,,,0,0,271869.28,0,0,0,0,0,0,0,330729.16,460765.0,536685.6,553495.7,535047.7,728871.44,0,0,0,0,0,0,0,0,0,0,
371,799.5072165592389,3.2668407,,,,,,,,,,,0,0,281794.75,0,0,0,0,0,0,0,386333.47,463046.4,559780.8,523349.25,558726.8,699701.06,0,0,0,0,0,0,0,0,0,0,
372,734.4700829644346,3.2667136,,,,,,,,,,,0,0,298642.2,0,0,252581.72,0,259321.06,0,0,439000.84,569676.1,760386.25,649058.6,644780.3,784597.06,0,0,0,0,0,0,0,258840.66,0,0,
373,799.1727852858357,3.2684884,,,,,,,,,,,0,0,261637.03,0,0,0,0,0,0,206264.88,393459.16,492127.62,573167.0,561289.3,575912.0,653939.0,0,0,0,0,0,0,0,0,0,0,
374,766.8213394571425,3.2742255,,,,,,,,,,,0,0,280999.6,0,0,0,0,0,0,0,409554.03,488841.88,534154.9,551408.3,599794.56,658311.56,0,0,0,0,0,0,0,0,0,0,
375,813.5169715756668,3.288533,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,286437.44,388318.44,459742.72,461229.38,442356.3,560065.94,0,0,0,0,0,0,0,0,0,0,
376,697.4469867053571,3.288594,,,,,,,,,,,0,0,344280.38,253648.08,0,0,0,0,245344.56,304018.75,478924.88,590251.56,707602.44,776384.6,774246.6,818657.94,0,0,246891.23,0,0,0,0,0,0,0,
377,855.5434442060055,3.2906792,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,283266.94,426074.56,479663.2,525692.0,491247.5,597915.5,0,0,0,0,0,0,0,0,0,0,
378,804.1792324812089,3.3036995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,322660.53,384530.25,403943.28,419895.88,421919.6,0,0,0,0,0,0,0,0,0,0,
379,771.4937533351143,3.3116753,,,,,,,,,,,0,0,280355.47,0,221918.39,0,0,0,0,0,409463.88,494227.16,563667.1,603876.94,626411.8,646545.0,0,0,0,0,0,0,0,0,0,0,
380,803.8443057363592,3.3047612,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,325113.84,373659.6,430016.1,479637.7,457525.38,541521.06,0,0,0,0,0,0,0,0,0,0,
381,836.1958608080237,3.306008,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,436963.56,445365.8,474658.53,428825.62,525646.4,0,0,0,0,0,0,0,0,0,0,
382,873.552522408243,3.3415637,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,320228.3,421596.56,404501.9,419774.12,521678.4,0,0,0,0,0,0,0,0,0,0,
383,897.5696226660034,3.338303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326800.38,398786.5,0,0,0,0,0,0,0,0,0,0,
384,845.5378339390475,3.3420138,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,255857.55,0,391006.94,444097.06,428854.03,487266.06,0,0,0,0,0,0,0,0,0,0,
385,749.4781298740696,3.3395607,,,,,,,,,,,0,0,284843.16,0,0,0,0,0,0,0,365263.22,506767.4,591780.25,629769.9,595245.2,729943.7,0,0,0,0,0,0,0,0,0,0,
386,721.7075025775298,3.3414688,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,374072.6,455901.06,386147.06,409545.2,499056.38,0,0,0,0,0,0,0,0,0,0,
387,803.5082293413406,3.3462155,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,364056.12,443178.56,501739.56,430951.9,554868.2,0,0,0,0,0,0,0,0,0,0,
388,721.4598815222383,3.355986,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,348207.34,375805.88,482708.72,374011.28,427330.22,0,0,0,0,0,0,0,0,0,0,
389,816.5162364757282,3.3588214,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,325641.6,376619.7,359079.78,414111.4,464062.2,0,0,0,0,0,0,0,0,0,0,
390,760.4821853981011,3.3727088,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,387196.8,418386.5,406762.84,414161.44,521085.16,0,0,0,0,0,0,0,0,0,0,
391,710.7002561393138,3.3588214,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,324863.9,376539.53,385413.62,428460.88,408284.78,0,0,0,0,0,0,0,0,0,0,
392,756.4810156792599,3.3827872,,,,,,,,,,,0,0,253223.97,0,0,0,0,0,0,0,303645.56,454056.53,559458.1,490227.06,562615.06,608235.8,0,0,0,0,0,0,0,0,0,0,
393,882.561384807537,3.3684204,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,333035.5,378089.53,359356.16,380760.3,405209.34,0,0,0,0,0,0,0,0,0,0,
394,753.4804534199241,3.373361,,,,,,,,,,,0,0,0,0,244873.8,0,0,0,0,0,344140.3,457291.22,570313.4,494646.22,569072.4,665044.2,0,0,0,0,0,0,0,0,0,0,
395,728.464679192017,3.3634732,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,365858.25,348149.22,362776.2,364010.2,443324.9,0,0,0,0,0,0,0,0,0,0,
396,753.228691097155,3.3735523,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,405865.5,454055.97,422937.1,450456.28,565958.7,0,0,0,0,0,0,0,0,0,0,
397,777.4934876758731,3.381405,,,,,,,,,,,0,0,318136.28,0,0,0,0,0,0,0,364415.75,544467.7,572467.25,595134.2,662108.0,740851.06,0,0,0,0,0,0,0,0,0,0,
398,714.4546226691582,3.3805015,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,382398.72,362833.3,374931.25,384970.25,469440.7,0,0,0,0,0,0,0,0,0,0,
399,840.5325057449812,3.3936725,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,247293.66,400096.75,447249.1,470561.0,0,540507.06,0,0,0,0,0,0,0,0,0,0,
400,738.468499788629,3.3880916,,,,,,,,,,,0,0,254791.19,0,0,0,0,0,0,0,319445.12,448498.8,499523.4,482206.97,515547.88,656815.2,0,0,0,0,0,0,0,0,0,0,
401,752.9777515035142,3.3948798,,,,,,,,,,,0,0,238999.84,0,0,0,0,0,0,0,250444.17,409112.9,479687.44,495321.22,483989.78,618176.75,0,0,0,0,0,0,0,0,0,0,
402,780.9957475029895,3.4025593,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,251305.53,527845.56,523804.2,550681.4,523509.16,640660.2,0,0,0,0,0,0,0,0,0,0,
403,808.5139012619135,3.3963802,,,,,,,,,,,0,0,355929.1,0,305417.7,0,0,255271.34,252130.61,0,386343.4,683818.7,782906.4,754667.56,823363.56,938523.06,0,0,0,0,234374.58,0,0,247884.42,0,0,
404,805.5104068868914,3.400647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,254779.5,436545.97,480574.34,495990.88,517897.25,584192.75,0,0,0,0,0,0,0,0,0,0,
405,805.009116674725,3.3991368,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,414110.66,416876.53,497692.94,480014.7,537231.75,0,0,0,0,0,0,0,0,0,0,
406,805.2594386551839,3.3968182,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,428299.0,482583.78,442988.3,569285.6,557374.3,0,0,0,0,0,0,0,0,0,0,
407,832.7757583342698,3.4014764,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,423841.75,440123.28,457811.9,474091.22,526993.0,0,0,0,0,0,0,0,0,0,0,
408,794.5037537297069,3.4061093,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,441276.78,415828.78,493939.06,542877.4,601322.6,0,0,0,0,0,0,0,0,0,0,
409,833.0266235110446,3.4061093,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,440173.1,430852.12,480152.6,523953.25,592981.06,0,0,0,0,0,0,0,0,0,0,
410,725.4595967351823,3.3861413,,,,,,,,,,,0,0,304088.16,0,249705.78,0,0,0,0,0,446259.9,650161.5,675673.6,609103.9,661323.94,754999.56,0,0,0,0,0,0,0,0,0,0,
411,766.4849633607384,3.4081657,,,,,,,,,,,0,0,302406.5,0,0,0,0,0,0,0,358228.2,607014.3,709233.5,623011.9,668650.9,707205.3,0,0,0,0,0,0,0,0,0,0,
412,784.4987104176013,3.4122057,,,,,,,,,,,0,0,252034.5,0,0,0,0,0,0,0,0,482574.97,501640.16,512512.06,521576.7,650479.0,0,0,0,0,0,0,0,0,0,0,
413,860.5453455279088,3.412569,,,,,,,,,,,0,0,254106.06,0,0,0,0,0,0,0,0,465118.9,428034.66,551378.7,556453.3,593428.8,0,0,0,0,0,0,0,0,0,0,
414,832.5282168060075,3.4209456,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,413441.7,428316.9,465571.7,498291.44,457864.9,0,0,0,0,0,0,0,0,0,0,
415,798.5046704836542,3.4238865,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,332398.6,361418.3,0,364205.16,408345.1,0,0,0,0,0,0,0,0,0,0,
416,812.5175504451698,3.4181397,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,413052.44,421683.44,491636.78,468290.94,518231.6,0,0,0,0,0,0,0,0,0,0,
417,812.0159473049144,3.4186065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,404092.3,351796.38,428061.47,403850.62,406107.94,0,0,0,0,0,0,0,0,0,0,
418,688.0954342684471,3.4161074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,312215.94,433121.53,346375.12,392234.3,426859.4,455672.38,0,0,0,0,0,0,0,0,0,0,
419,769.9888566637976,3.4158344,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,359873.28,364698.94,424523.66,417963.7,502798.4,0,0,0,0,0,0,0,0,0,0,
420,767.4879956723497,3.4058127,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,293356.6,398213.06,411717.62,0,481436.75,471423.3,0,0,0,0,0,0,0,0,0,0,
421,892.5657739442615,3.418122,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,425115.7,388228.25,463486.03,496166.72,484944.06,0,0,0,0,0,0,0,0,0,0,
422,780.4967387646368,3.434883,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,482920.06,520432.4,459321.6,451297.03,570390.06,0,0,0,0,0,0,0,0,0,0,
423,745.4745560957557,3.4158242,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,400021.47,443389.34,438297.5,443437.0,485142.12,0,0,0,0,0,0,0,0,0,0,
424,794.2525506092879,3.413121,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,397372.34,414736.78,375237.1,501479.06,478954.6,0,0,0,0,0,0,0,0,0,0,
425,773.4926772460924,3.4209106,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,367982.44,332738.03,432162.34,392487.53,468266.75,0,0,0,0,0,0,0,0,0,0,
426,821.5182958045519,3.437371,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,359532.4,346482.9,410972.97,415997.8,413060.34,0,0,0,0,0,0,0,0,0,0,
427,797.5059072838003,3.4241827,,,,,,,,,,,0,0,249468.05,0,0,0,0,0,0,0,0,436659.34,446662.78,496694.97,518174.4,605887.4,0,0,0,0,0,0,0,0,0,0,
428,344.2067251589431,3.4517229,,,,,,,,,,,1.0972275E7,784873.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178189.5,0,0,0,0,0,0,0,0,0,
429,864.5475796887931,3.434698,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,242911.12,457320.88,483973.9,558096.4,536521.4,609918.2,0,0,0,0,0,0,0,0,0,0,
430,822.0198432590154,3.437802,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,319578.4,333437.8,390667.28,394611.44,480683.3,0,0,0,0,0,0,0,0,0,0,
431,840.0333778468255,3.4354591,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,402961.94,322871.0,401180.2,475318.72,491585.25,0,0,0,0,0,0,0,0,0,0,
432,849.535725007279,3.4424179,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,395477.97,393565.03,451278.88,487757.34,475998.16,0,0,0,0,0,0,0,0,0,0,
433,877.5532580358922,3.442469,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,473818.97,518403.47,507357.25,0,0,0,0,0,0,0,0,0,0,
434,867.549380750025,3.4451928,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,386913.34,411911.47,467578.88,446217.84,484588.88,0,0,0,0,0,0,0,0,0,0,
435,687.7588023014918,3.4164364,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,315147.38,399411.47,326162.97,399947.34,416514.72,514711.7,0,0,0,0,0,0,0,0,0,0,
436,853.5402259939124,3.4577897,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,392994.8,0,426075.8,419398.78,427418.97,0,0,0,0,0,0,0,0,0,0,
437,850.5396652300151,3.439968,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,378151.78,436938.38,490573.34,500506.4,459784.2,0,0,0,0,0,0,0,0,0,0,
438,840.5330178470837,3.418206,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,247293.66,474835.38,469317.66,407371.88,457403.0,0,0,0,0,0,0,0,0,0,0,0,
439,888.5614136142809,3.454496,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,438732.0,396176.0,492290.94,562005.75,587636.56,0,0,0,0,0,0,0,0,0,0,
440,843.533854087124,3.4399662,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,358118.62,358110.28,389994.88,437693.66,449425.03,0,0,0,0,0,0,0,0,0,0,
441,299.1489175655814,3.50022,,,,,,,,,,,1187109.1,1.7650752E7,0,0,0,0,238065.33,0,0,0,0,0,0,0,0,0,5.0185764E7,0,0,0,0,0,0,0,0,0,
442,762.4791947479871,3.4650552,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,322794.1,443587.66,383599.78,473588.62,485583.38,463915.03,0,0,0,0,0,0,0,0,0,0,
443,892.0640095859529,3.4642577,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,358367.9,345223.56,406835.53,490476.06,482812.16,0,0,0,0,0,0,0,0,0,0,
444,825.5222563708885,3.4647493,,,,,,,,,,,0,0,287471.34,0,0,0,0,0,0,0,0,401669.88,417027.7,553337.5,521111.5,563657.44,0,0,0,0,0,0,0,0,0,0,
445,916.5781871162367,3.471508,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,354464.6,328953.3,0,450821.38,462863.7,0,0,0,0,0,0,0,0,0,0,
446,836.5284611764243,3.4721797,,,,,,,,,,,0,0,347264.38,0,280332.94,267495.22,278139.97,0,273270.94,258528.12,407911.94,697895.44,667535.3,732676.75,777742.0,853188.5,0,0,0,0,0,0,0,242014.83,0,0,
447,919.580983196882,3.4712303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,443848.47,397025.38,468607.97,471404.25,521349.3,0,0,0,0,0,0,0,0,0,0,
448,895.5666830994994,3.4712708,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,447752.84,394715.62,476402.25,425610.8,462981.75,0,0,0,0,0,0,0,0,0,0,
449,923.584686412099,3.4682386,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,395982.28,344025.9,311372.06,0,367642.97,0,0,0,0,0,0,0,0,0,0,
450,799.5019432359213,3.4785576,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,282614.38,524625.0,447027.94,424453.62,489688.62,449989.75,0,0,0,0,0,0,0,0,0,0,
451,804.5109397783058,3.490839,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,277357.34,455996.56,475164.44,448838.28,485028.4,495415.16,0,0,0,0,0,0,0,0,0,0,
452,905.5717776920179,3.4860551,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,329194.78,308368.38,0,459855.75,414560.34,0,0,0,0,0,0,0,0,0,0,
453,856.5426375625314,3.4898734,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,427291.8,390777.16,389433.56,436017.84,456361.5,0,0,0,0,0,0,0,0,0,0,
454,881.5577196665845,3.487589,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,383680.78,328272.72,418229.0,349273.06,438607.06,0,0,0,0,0,0,0,0,0,0,
455,909.5732637028967,3.5057194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,327684.2,337698.88,350363.22,417261.22,0,0,0,0,0,0,0,0,0,0,
456,832.5284259279163,3.473571,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,378454.22,382890.44,460351.72,499602.78,458329.2,0,0,0,0,0,0,0,0,0,0,
457,752.4781008184523,3.5098748,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,264919.6,358551.22,0,309974.22,349859.2,349236.97,0,0,0,0,0,0,0,0,0,0,
458,822.520870390071,3.4974046,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,370551.2,380918.53,372937.1,444458.75,449776.66,0,0,0,0,0,0,0,0,0,0,
459,878.5559103325024,3.5048172,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,447402.97,422770.1,444599.16,443346.84,449569.0,0,0,0,0,0,0,0,0,0,0,
