"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
2	"C13H24O4"	"[M + H3N + H]+"	"C13H28NO4+"	"Fatty acids"	0.954	"Fatty Acids and Conjugates"	0.745	"Dicarboxylic acids"	0.439	"Lipids and lipid-like molecules"	0.903	"Fatty Acyls"	0.894	"Fatty acids and conjugates"	0.73	"Branched fatty acids"	0.525	"Branched fatty acids"	0.525	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	262.201	79	1.32	839408603753647232	839408485134533120	839408485134533120	203	NA	203
2	"C10H13NO3S"	"[M + H3N + H]+"	"C10H17N2O3S+"	"Amino acids and Peptides"	0.87	"Small peptides"	0.433	"Aminoacids"	0.251	"Benzenoids"	0.576	"Benzene and substituted derivatives"	0.59	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.59	"Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfones; Sulfonyls; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	245.095	84	1.397	839408607494966656	839408485168087552	839408485163893248	204	NA	204
1	"C25H32O6"	"[M + H3N + H]+"	"C25H36NO6+"	"Shikimates and Phenylpropanoids"	0.586	"Lignans"	0.362	"Dibenzylbutane lignans"	0.058	"Organic oxygen compounds"	1	"Organooxygen compounds"	1	"Ethers"	0.811	"Alkyl aryl ethers"	0.522	"Alkyl aryl ethers"	0.522	"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	446.254	85	1.41	839409189735676160	839408485201641984	839408485201641984	205	NA	205
1	"C20H39NO"	"[M + H3N + H]+"	"C20H43N2O+"	"Fatty acids"	0.997	"Fatty amides"	0.986	"Primary amides"	0.855	"Organic acids and derivatives"	0.701	"Carboxylic acids and derivatives"	0.612	"Carboxylic acid derivatives"	0.525	"Carboxylic acid amides"	0.552	"Carboxylic acid amides"	0.552	"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	327.337	85	1.421	839408712029609216	839408485235196416	839408485235196416	206	NA	206
2	"C14H22N4O4"	"[M + Na]+"	"C14H22N4NaO4+"	"Amino acids and Peptides"	0.797	"Small peptides"	0.789	"Dipeptides"	0.624	"Organic acids and derivatives"	0.987	"Carboxylic acids and derivatives"	0.961	"Amino acids, peptides, and analogues"	0.721	"Amino acids and derivatives"	0.718	"Alpha amino acids and derivatives"	0.535	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	333.152	88	1.466	839409136728061824	839408485268750848	839408485268750848	207	NA	207
1	"C18H35NO"	"[M + H3N + H]+"	"C18H39N2O+"	"Fatty acids"	0.999	"Fatty amides"	0.993	"Primary amides"	0.981	"Lipids and lipid-like molecules"	0.711	"Fatty Acyls"	0.74	"Fatty amides"	0.713	NA	NA	"Fatty amides"	0.713	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	299.306	92	1.527	839408874944769792	839408485306499584	839408485302305280	208	NA	208
1	"C16H24N6O7"	"[M - H2O + H]+"	"C16H23N6O6+"	"Carbohydrates"	0.655	"Aminosugars and aminoglycosides"	0.267	"Aminoglycosides"	0.143	"Organic 1,3-dipolar compounds"	0.896	"Allyl-type 1,3-dipolar organic compounds"	0.892	"Organic nitro compounds"	0.908	"C-nitro compounds"	0.863	"Nitroaromatic compounds"	0.82	"Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Secondary alcohols; Benzenoids; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities"	395.168	92	1.528	839409380375182720	839408485340054016	839408485340054016	209	NA	209
2	"C18H27N3O4"	"[M + H]+"	"C18H28N3O4+"	"Amino acids and Peptides"	0.436	"Ornithine alkaloids"	0.078	"Cyclic peptides"	0.022	"Organic acids and derivatives"	0.996	"Carboxylic acids and derivatives"	0.989	"Amino acids, peptides, and analogues"	0.724	"Amino acids and derivatives"	0.715	"Amino acids and derivatives"	0.715	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	350.207	95	1.59	839408672292771456	839408485407162880	839408485407162880	211	NA	211
1	"C20H33N3O6"	"[M - H2O + H]+"	"C20H32N3O5+"	"Amino acids and Peptides"	0.898	"Small peptides"	0.435	"Tripeptides"	0.105	"Organic acids and derivatives"	0.998	"Carboxylic acids and derivatives"	0.994	"Amino acids, peptides, and analogues"	0.847	"Amino acids and derivatives"	0.833	"N-acyl-alpha amino acids and derivatives"	0.633	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	394.234	95	1.592	839409049171964928	839408485373608448	839408485373608448	210	NA	210
2	"C18H27N3O4"	"[M + H]+"	"C18H28N3O4+"	"Amino acids and Peptides"	0.482	"Small peptides"	0.162	"Dipeptides"	0.058	"Organic acids and derivatives"	0.997	"Carboxylic acids and derivatives"	0.992	"Amino acids, peptides, and analogues"	0.772	"Amino acids and derivatives"	0.764	"Amino acids and derivatives"	0.764	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	350.207	98	1.634	839408831454030976	839408485440717312	839408485440717312	212	NA	212
3	"C12H22O3"	"[M + H3N + H]+"	"C12H26NO3+"	"Fatty acids"	0.96	"Fatty esters"	0.363	"Oxo fatty acids"	0.19	"Lipids and lipid-like molecules"	0.652	"Fatty Acyls"	0.659	NA	NA	NA	NA	"Fatty Acyls"	0.659	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	232.191	106	1.761	839408714168704384	839408485478466048	839408485478466048	213	NA	213
1	"C16H24N6O7"	"[M - H2O + H]+"	"C16H23N6O6+"	"Carbohydrates"	0.729	"Nucleosides"	0.308	"Purine nucleosides"	0.203	"Organoheterocyclic compounds"	0.842	"Diazines"	0.532	"Pyrimidines and pyrimidine derivatives"	0.521	NA	NA	"Pyrimidines and pyrimidine derivatives"	0.521	"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Diazines; Secondary alcohols; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	395.168	107	1.784	839409103127491968	839408485512020480	839408485512020480	214	NA	214
2	"C19H38N2O3"	"[M + H]+"	"C19H39N2O3+"	"Fatty acids"	0.946	"Fatty amides"	0.784	"N-acyl ethanolamines (endocannabinoids)"	0.141	"Organic acids and derivatives"	0.964	"Carboxylic acids and derivatives"	0.932	"Amino acids, peptides, and analogues"	0.695	"Amino acids and derivatives"	0.691	"Carbamate esters"	0.538	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbamate esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	343.295	110	1.826	839408700252003200	839408485579129344	839408485579129344	216	NA	216
7	"C43H73N11O11"	"[M + H3N + H]+"	"C43H77N12O11+"	"Amino acids and Peptides"	0.986	"Oligopeptides"	0.998	"Linear peptides"	0.389	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	0.998	"Amino acids, peptides, and analogues"	0.996	"Peptides"	0.645	"Peptides"	0.645	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	937.586	110	1.834	839408699702549376	839408485650432512	839408485650432512	218	NA	218
2	"C22H35N3O5"	"[M + H]+"	"C22H36N3O5+"	"Amino acids and Peptides"	0.989	"Small peptides"	0.791	"Tripeptides"	0.51	"Organic acids and derivatives"	0.998	"Carboxylic acids and derivatives"	0.996	"Amino acids, peptides, and analogues"	0.975	"Peptides"	0.886	"Dipeptides"	0.715	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	422.265	111	1.846	839409035628557184	839408485545574912	839408485545574912	215	NA	215
1	"C49H83N9O7"	"[M + Na]+"	"C49H83N9NaO7+"	"Fatty acids"	0.989	"Glycerolipids"	0.936	"Diacylglycerols"	0.302	"Organic acids and derivatives"	0.994	"Carboxylic acids and derivatives"	0.98	"Amino acids, peptides, and analogues"	0.716	"Amino acids and derivatives"	0.708	"Alpha amino acids and derivatives"	0.577	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	932.631	111	1.847	839408863657897728	839408485692375552	839408485692375552	219	NA	219
2	"C53H82O15"	"[M + H]+"	"C53H83O15+"	"Fatty acids"	0.999	"Glycerolipids"	1	"Glycosyldiacylglycerols"	0.996	"Lipids and lipid-like molecules"	0.996	"Glycerolipids"	0.997	"Glycosylglycerols"	1	"Glycosyldiradylglycerols"	0.998	"Glycosyldiacylglycerols"	0.991	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Glycosylglycerols; Carboxylic acid derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Glycosyldiacylglycerols; Glycosyldiradylglycerols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	959.57	111	1.848	839408713287900544	839408485734318592	839408485734318592	220	NA	220
6	"C47H80N6O13"	"[M + H3N + H]+"	"C47H84N7O13+"	"Fatty acids"	1	"Glycerolipids"	0.992	"Glycosyldiacylglycerols"	0.821	"Lipids and lipid-like molecules"	0.99	"Glycerolipids"	0.958	"Glycosylglycerols"	0.873	NA	NA	"Glycosylglycerols"	0.873	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Glycosylglycerols; Carboxylic acid derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	954.615	111	1.85	839408659164599424	839408485776261632	839408485776261632	221	NA	221
1	"C8H16N2O2"	"[M - H2O + H]+"	"C8H15N2O+"	"Fatty acids"	0.227	"Fatty amides"	0.252	"Aminoacids"	0.048	"Organoheterocyclic compounds"	0.735	"Diazinanes"	0.712	"Piperazines"	0.711	NA	NA	"Piperazines"	0.711	"Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Piperazines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carbonyl compounds; Diazinanes; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	155.118	112	1.867	839408621705268992	839408485814010368	839408485814010368	222	NA	222
1	"C21H35N3O6"	"[M - H2O + H]+"	"C21H34N3O5+"	"Amino acids and Peptides"	0.975	"Oligopeptides"	0.473	"Tripeptides"	0.195	"Organic acids and derivatives"	0.999	"Carboxylic acids and derivatives"	0.998	"Amino acids, peptides, and analogues"	0.903	"Peptides"	0.527	"Peptides"	0.527	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	408.249	113	1.878	839408617376747136	839408485612683776	839408485612683776	217	NA	217
1	"C20H32N4O7"	"[M + K]+"	"C20H32KN4O7+"	"Amino acids and Peptides"	0.949	"Oligopeptides"	0.532	"Cyclic peptides"	0.374	"Organic acids and derivatives"	0.998	"Carboxylic acids and derivatives"	0.995	"Amino acids, peptides, and analogues"	0.927	"Peptides"	0.68	"Peptides"	0.68	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	479.189	113	1.88	839409162267179008	839408485847564800	839408485847564800	223	NA	223
