row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_03_BB_10mM.mzML Peak area,20260424_CVOL_Group_03_IAA_50uM.mzML Peak area,20260424_CVOL_Group_03_Pt_1A_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_1A_20m.mzML Peak area,20260424_CVOL_Group_03_Pt_1B_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_1B_20m.mzML Peak area,20260424_CVOL_Group_03_Pt_2A_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_2A_20m.mzML Peak area,20260424_CVOL_Group_03_Pt_2B_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_2B_20m.mzML Peak area,20260424_CVOL_Group_03_QC_01.mzML Peak area,20260424_CVOL_Group_03_QC_02.mzML Peak area,20260424_CVOL_Group_03_QC_03.mzML Peak area,20260424_CVOL_Group_03_QC_04.mzML Peak area,20260424_CVOL_Group_03_QC_05.mzML Peak area,20260424_CVOL_Group_03_QC_06.mzML Peak area,20260424_CVOL_Group_03_bl.mzML Peak area,20260424_CVOL_Group_03_wt_1A_0m.mzML Peak area,20260424_CVOL_Group_03_wt_1A_20m.mzML Peak area,20260424_CVOL_Group_03_wt_1B_0m.mzML Peak area,20260424_CVOL_Group_03_wt_1B_20m.mzML Peak area,20260424_CVOL_Group_03_wt_2A_0m.mzML Peak area,20260424_CVOL_Group_03_wt_2A_20m.mzML Peak area,20260424_CVOL_Group_03_wt_2B_0m.mzML Peak area,20260424_CVOL_Group_03_wt_2B_20m.mzML Peak area,20260424_CVOL_bk_mapp_05.mzML Peak area,Unnamed: 39
290,704.9525644963201,2.956774,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306269.38,344006.88,378762.75,387328.88,413900.75,394949.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
291,663.434228332277,2.970668,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285356.38,361819.72,381084.8,364388.6,388756.28,355408.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
292,711.9601477251521,2.974992,height,,,,,,,,,,,0.0,0.0,261672.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373318.03,526520.44,512913.03,530291.56,526182.44,499930.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
293,502.6548737785032,2.9769037,height,,,,,,,,,,,0.0,0.0,250311.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384693.06,549318.3,520446.0,565610.8,534679.94,524977.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
294,502.9892755270292,2.9787428,height,,,,,,,,,,,0.0,0.0,230244.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340741.47,476450.4,486719.84,473930.75,497740.97,478025.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
295,554.6875765813371,2.9869463,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357337.03,443489.2,475296.66,511360.1,518370.2,489209.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
296,753.479270644155,2.9916687,height,,,,,,,,,,,0.0,0.0,244421.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367037.7,463605.53,481096.06,506430.28,518237.3,491707.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
297,554.3533069893787,2.9979246,height,,,,,,,,,,,0.0,0.0,256425.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394904.34,485669.9,488051.22,531586.9,561311.8,559621.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
298,688.9393345631594,3.0073469,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266844.25,354386.5,351330.2,386692.56,372705.16,373659.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
299,633.4054657706401,3.053842,height,,,,,,,,,,,0.0,0.0,352941.88,245537.83,279367.56,251963.66,271471.7,262333.53,260965.73,291186.2,637216.3,741003.56,777031.3,756653.56,829873.7,771965.9,0.0,0.0,270148.28,0.0,0.0,0.0,246439.39,284208.06,0.0,0.0,
300,559.0251845748152,3.0176756,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325263.38,363653.62,366870.16,383110.8,376315.88,408188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
301,689.4406975082076,3.0161521,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324165.88,334414.88,423664.2,379715.78,383607.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
302,760.4872101445156,3.0236802,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309926.4,324847.03,344061.4,323171.7,360199.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
303,540.0122708421984,3.0303383,height,,,,,,,,,,,0.0,0.0,286538.7,0.0,251974.72,0.0,0.0,0.0,0.0,0.0,445177.6,580336.1,583279.56,607510.4,618678.1,630651.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238327.19,0.0,0.0,
304,530.8262066165514,3.0335946,height,,,,,,,,,,,0.0,0.0,405119.62,333137.44,350407.12,316386.97,350506.66,323517.34,309119.22,349333.88,704265.06,883830.6,849037.6,887030.25,800838.06,879369.6,0.0,0.0,316357.88,0.0,274519.6,0.0,308139.66,361134.9,270717.44,0.0,
305,767.4946805000704,3.032445,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263306.9,327025.0,351728.2,408118.8,360063.62,389785.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
306,539.677884894499,3.0315125,height,,,,,,,,,,,0.0,0.0,296382.03,0.0,245846.12,0.0,0.0,0.0,0.0,233227.11,478489.62,626737.7,593213.56,630641.25,599056.6,655798.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226546.05,0.0,0.0,
307,288.67879517752056,3.0385447,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383997.1,
308,591.3767005738896,3.0326204,height,,,,,,,,,,,0.0,0.0,283232.56,0.0,0.0,0.0,0.0,220562.88,0.0,0.0,429679.88,556264.25,552803.1,589396.4,630901.25,636039.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227251.39,0.0,0.0,
309,520.3330393053724,3.0368083,height,,,,,,,,,,,761035.2,890239.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379565.8,987236.1,0.0,0.0,275415.75,0.0,0.0,0.0,0.0,295568.34,0.0,
310,591.7108206323768,3.027774,height,,,,,,,,,,,0.0,0.0,309693.38,0.0,0.0,0.0,0.0,0.0,0.0,226597.73,476139.53,595586.94,564960.3,638050.25,685081.9,673111.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225316.02,0.0,0.0,
311,596.0484287316774,3.060894,height,,,,,,,,,,,0.0,0.0,250448.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411023.5,440962.28,480576.2,435891.72,473069.84,498080.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
312,596.3829531043835,3.0687964,height,,,,,,,,,,,0.0,0.0,279585.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411556.66,472689.28,495268.25,480461.78,537408.2,567819.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
313,549.3561212196254,3.072651,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352389.47,417442.0,470057.0,402837.12,441514.66,454125.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
314,544.3495247453176,3.0749023,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335190.47,375688.2,418540.44,391827.9,405157.62,428948.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
315,576.7008728647153,3.077245,height,,,,,,,,,,,0.0,0.0,344037.97,0.0,297450.53,0.0,269262.06,262444.66,0.0,249537.47,539398.44,641014.44,751834.9,686378.44,730273.6,757470.56,0.0,0.0,248738.64,0.0,0.0,0.0,0.0,254196.05,0.0,0.0,
316,628.7340339888798,3.0775218,height,,,,,,,,,,,0.0,0.0,358014.44,0.0,0.0,259687.31,259549.7,256263.67,242136.55,263076.4,569616.75,632977.1,704246.3,675763.44,681067.2,760972.56,0.0,0.0,261728.47,0.0,0.0,0.0,0.0,262378.62,0.0,0.0,
317,544.6842384367565,3.0808551,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331856.72,364624.3,406034.9,365394.84,377076.03,438613.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
318,577.0352093173443,3.0773442,height,,,,,,,,,,,0.0,0.0,364142.44,238857.08,276005.22,244270.38,274212.22,261529.06,249945.95,260332.27,565384.5,728989.25,684807.4,677052.44,713141.75,824797.9,0.0,0.0,233937.88,0.0,0.0,0.0,245111.72,277622.56,0.0,0.0,
319,549.0214662394009,3.0897331,height,,,,,,,,,,,0.0,0.0,240198.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357338.8,426405.66,460381.72,441916.97,444461.75,488645.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
320,628.4002657421877,3.082705,height,,,,,,,,,,,0.0,0.0,321641.7,0.0,254012.14,0.0,237104.3,0.0,0.0,240143.6,503940.6,586904.25,656821.4,577423.94,649674.44,682170.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233144.38,0.0,0.0,
321,633.4055531683085,3.0673077,height,,,,,,,,,,,0.0,0.0,347567.75,245537.83,279367.56,251963.66,273100.72,262333.53,260965.73,291186.2,594411.2,688037.6,707020.06,845268.2,842911.1,765587.4,0.0,0.0,260541.34,0.0,0.0,0.0,246439.39,284208.06,0.0,0.0,
322,586.3605145697836,3.0964148,height,,,,,,,,,,,0.0,0.0,301862.84,0.0,224056.53,0.0,232137.25,0.0,0.0,235261.78,520419.34,550332.9,641301.25,585177.2,635983.5,571705.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
323,586.8610818795967,3.1004424,height,,,,,,,,,,,0.0,0.0,267620.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447746.16,437302.7,503570.97,519620.72,558464.44,503708.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
324,665.7572671999175,3.1102655,height,,,,,,,,,,,0.0,0.0,387397.7,241859.05,277735.5,244563.08,283751.34,262990.3,0.0,305040.6,506044.56,586511.0,723633.7,783140.8,906001.3,811398.56,0.0,0.0,265297.47,0.0,0.0,0.0,253318.02,277495.8,0.0,0.0,
325,614.0580031286947,3.1183112,height,,,,,,,,,,,0.0,0.0,383349.28,270404.03,309639.53,290059.28,315979.62,306980.1,301796.97,329593.12,580480.0,736190.44,884865.8,853667.75,1015730.4,920879.0,0.0,0.0,301301.38,0.0,235345.02,0.0,268321.94,316449.8,228492.28,0.0,
326,665.4236577441845,3.1183116,height,,,,,,,,,,,0.0,0.0,331162.94,241062.78,305543.1,275092.16,259376.75,252381.72,0.0,270401.28,464808.2,570353.4,703607.94,730007.75,834712.3,747479.2,0.0,0.0,264280.44,0.0,0.0,0.0,0.0,271171.03,0.0,0.0,
327,581.7072627528432,3.125618,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364709.25,423303.8,476208.97,506009.2,634721.6,513599.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
328,581.3725605776286,3.130058,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362251.25,434933.75,487372.66,449050.8,602013.5,492814.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
329,586.0444544394315,3.1389709,height,,,,,,,,,,,0.0,0.0,268694.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388255.06,485279.12,573744.06,562151.3,737683.5,615273.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
330,638.0779462405445,3.137756,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348540.16,412397.38,481845.94,504599.12,543489.5,513411.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
331,564.3593644637484,3.1465216,height,,,,,,,,,,,459125.22,493025.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591154.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
332,321.1307728439812,3.1419516,height,,,,,,,,,,,503378.4,514213.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
333,344.20674087629646,3.1483846,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489942.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
334,702.7806232788081,3.1517835,height,,,,,,,,,,,0.0,0.0,328078.03,0.0,297241.44,262152.0,233261.95,275469.7,261880.23,273589.22,494881.3,609212.0,682110.4,864909.06,855196.56,806222.4,0.0,0.0,247978.64,0.0,0.0,0.0,0.0,259827.8,0.0,0.0,
335,618.7299869752361,3.1494095,height,,,,,,,,,,,0.0,0.0,263607.4,0.0,224203.22,0.0,0.0,0.0,0.0,0.0,497405.34,527623.2,583410.75,663775.4,672109.06,645755.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
336,670.4286572549188,3.1434195,height,,,,,,,,,,,0.0,0.0,308587.6,238560.94,273960.06,235674.6,0.0,267236.66,0.0,250617.8,508324.25,598863.7,633007.44,753211.94,836682.9,718870.6,0.0,0.0,230687.61,0.0,0.0,0.0,0.0,252454.34,0.0,0.0,
337,618.3958041314472,3.1559217,height,,,,,,,,,,,0.0,0.0,296448.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437525.16,522701.16,577159.5,700563.44,686171.7,629415.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
338,651.0808759277464,3.1547794,height,,,,,,,,,,,0.0,0.0,420269.94,310564.3,366078.4,298033.25,313681.3,317229.9,301989.72,350645.9,586260.1,831408.1,872051.5,1046684.5,1018898.0,970960.0,0.0,0.0,312439.25,0.0,255982.98,0.0,269704.2,327229.4,251741.67,0.0,
339,702.4473810162983,3.1630836,height,,,,,,,,,,,0.0,0.0,310548.66,0.0,268232.16,0.0,0.0,0.0,0.0,0.0,441477.4,581968.7,615358.75,671839.2,669967.6,647903.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
340,650.7465963607698,3.1607313,height,,,,,,,,,,,0.0,0.0,358445.97,258812.84,297241.56,252205.75,0.0,276298.16,267669.22,284085.16,578786.75,637557.5,735369.7,870108.56,849239.4,820385.75,0.0,0.0,292630.78,0.0,0.0,0.0,0.0,303781.06,0.0,0.0,
341,623.0672702950122,3.1652794,height,,,,,,,,,,,0.0,0.0,316244.34,0.0,0.0,0.0,0.0,0.0,0.0,233792.61,451185.34,525426.3,599593.4,763369.8,696652.25,671541.56,0.0,0.0,231993.39,0.0,0.0,0.0,0.0,227987.83,0.0,0.0,
342,641.8939335270072,3.1677072,height,,,,,,,,,,,0.0,0.0,278711.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494612.5,502194.12,501991.97,632991.56,608108.44,556733.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
343,675.1011253017085,3.1680005,height,,,,,,,,,,,0.0,0.0,241532.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368850.4,453405.7,462669.88,534483.2,593900.06,521589.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
344,623.4016624130879,3.173831,height,,,,,,,,,,,0.0,0.0,355992.16,236915.92,251279.98,228216.28,235013.14,263909.06,230395.73,283408.25,504799.9,609533.75,647695.06,784308.75,733459.06,703514.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246561.52,0.0,0.0,
345,707.4521450595583,3.1768863,height,,,,,,,,,,,0.0,0.0,322017.25,0.0,284332.34,0.0,239974.61,241346.88,259600.27,0.0,462470.47,600298.7,737241.5,735632.06,853674.25,759156.5,0.0,0.0,227910.67,0.0,0.0,0.0,0.0,237489.28,0.0,0.0,
346,688.1037411941024,3.1866949,height,,,,,,,,,,,0.0,0.0,394444.5,311085.6,320343.84,279784.12,277720.03,303155.6,282143.8,307621.1,587356.9,833181.0,1016069.0,986355.06,1018236.1,957115.0,0.0,0.0,276470.28,0.0,0.0,0.0,261772.17,329901.66,0.0,0.0,
347,739.8037221871407,3.1872158,height,,,,,,,,,,,0.0,0.0,307656.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446340.22,579632.44,610375.0,736709.75,751297.06,771321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256435.9,0.0,0.0,
348,655.7528295876377,3.1897087,height,,,,,,,,,,,0.0,0.0,323650.7,252319.36,277928.75,0.0,219704.56,219654.75,254978.55,0.0,494584.8,588480.94,700849.9,755639.25,809800.06,783771.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233659.8,0.0,0.0,
349,655.4172370605695,3.1992228,height,,,,,,,,,,,0.0,0.0,318005.53,0.0,0.0,0.0,0.0,238863.25,0.0,0.0,410396.97,530784.25,606189.0,660591.3,697179.5,662056.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
350,660.4247495165648,3.199391,height,,,,,,,,,,,0.0,0.0,325690.38,257417.22,277718.9,241001.27,0.0,283524.4,0.0,250505.34,532541.0,657336.44,727964.94,710305.0,769236.4,848119.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269613.6,0.0,0.0,
351,712.459520902158,3.2006083,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326275.2,455397.88,447568.8,517002.84,504302.72,557429.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
352,712.1242542053235,3.2035754,height,,,,,,,,,,,0.0,0.0,236688.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357637.6,457789.72,466196.88,566111.06,556524.75,527067.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
353,739.4705429970514,3.1969037,height,,,,,,,,,,,0.0,0.0,268489.84,0.0,218300.62,0.0,0.0,0.0,0.0,0.0,397623.44,516385.38,569158.2,625085.7,680357.1,724805.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
354,660.090236938877,3.204994,height,,,,,,,,,,,0.0,0.0,302610.66,0.0,265280.16,0.0,0.0,211506.8,0.0,0.0,447717.8,598474.4,620868.75,702745.8,694961.94,732779.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
355,744.475051788037,3.2094557,height,,,,,,,,,,,0.0,0.0,326991.88,249644.3,268708.2,231569.23,251141.47,310209.34,0.0,259651.56,473673.88,673557.5,713869.8,772656.56,823032.1,891498.5,0.0,0.0,237766.42,0.0,0.0,0.0,0.0,276192.16,0.0,0.0,
356,776.8268498632963,3.2121384,height,,,,,,,,,,,0.0,0.0,276458.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353032.2,542846.25,566975.6,610372.56,665879.8,710440.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
357,692.7758068691418,3.2182522,height,,,,,,,,,,,0.0,0.0,311035.75,0.0,0.0,227958.16,0.0,0.0,0.0,248238.61,450073.34,578237.56,651069.2,673786.2,731111.25,788293.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244193.27,0.0,0.0,
358,725.1268221177963,3.216943,height,,,,,,,,,,,0.0,0.0,380008.2,298605.84,307954.3,305428.34,280244.75,287537.66,262529.7,317705.75,482425.47,712079.25,778944.44,858085.6,885853.4,976399.4,0.0,0.0,255360.72,0.0,0.0,0.0,0.0,284651.12,0.0,0.0,
359,697.1131443553901,3.2324507,height,,,,,,,,,,,0.0,0.0,307290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375224.28,497821.62,592969.5,641981.56,589631.25,743450.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
360,776.4941121953249,3.2307293,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359956.9,486802.34,536431.7,535623.44,601067.2,652463.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
361,813.8498633112509,3.2326891,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317724.12,409165.0,486335.9,476558.84,520489.22,661618.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
362,692.4409642075234,3.237349,height,,,,,,,,,,,0.0,0.0,272369.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431067.3,532274.75,575116.4,603292.94,585390.1,770382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
363,725.4609736761686,3.2375262,height,,,,,,,,,,,0.0,0.0,329852.3,0.0,264061.75,257733.14,254996.92,0.0,0.0,264474.16,430160.34,598672.0,704968.4,737798.7,775229.2,902913.0,0.0,0.0,218496.42,0.0,0.0,0.0,0.0,248721.42,0.0,0.0,
364,781.498090195483,3.2489278,height,,,,,,,,,,,0.0,0.0,285962.1,0.0,0.0,0.0,0.0,223271.22,0.0,246405.89,387676.75,549701.2,648013.7,648688.1,613645.4,878419.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
365,645.4121225477332,3.248111,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418826.3,479766.12,396461.7,422878.78,462308.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
366,762.4836746739895,3.2530358,height,,,,,,,,,,,0.0,0.0,314843.56,0.0,0.0,0.0,0.0,0.0,0.0,264486.88,463084.88,532733.25,697399.2,641614.75,655155.8,843983.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
367,762.1497327487472,3.2521563,height,,,,,,,,,,,0.0,0.0,325695.0,0.0,296307.34,248304.58,0.0,228281.55,0.0,277124.7,478311.53,632731.5,721856.4,696418.9,783075.94,952078.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250590.7,0.0,0.0,
368,729.798530799448,3.2491035,height,,,,,,,,,,,0.0,0.0,320729.9,0.0,288300.75,0.0,0.0,0.0,0.0,0.0,430816.22,514938.62,659622.0,629336.3,648695.9,775766.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215966.42,0.0,0.0,
369,729.4640120717073,3.2601917,height,,,,,,,,,,,0.0,0.0,291301.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376975.8,537566.1,626262.4,598535.75,630737.2,694319.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
370,818.5204803282767,3.2689226,height,,,,,,,,,,,0.0,0.0,271869.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330729.16,460765.0,536685.6,553495.7,535047.7,728871.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
371,799.5072165592389,3.2668407,height,,,,,,,,,,,0.0,0.0,281794.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386333.47,463046.4,559780.8,523349.25,558726.8,699701.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
372,734.4700829644346,3.2667136,height,,,,,,,,,,,0.0,0.0,298642.2,0.0,0.0,252581.72,0.0,259321.06,0.0,0.0,439000.84,569676.1,760386.25,649058.6,644780.3,784597.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258840.66,0.0,0.0,
373,799.1727852858357,3.2684884,height,,,,,,,,,,,0.0,0.0,261637.03,0.0,0.0,0.0,0.0,0.0,0.0,206264.88,393459.16,492127.62,573167.0,561289.3,575912.0,653939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
374,766.8213394571425,3.2742255,height,,,,,,,,,,,0.0,0.0,280999.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409554.03,488841.88,534154.9,551408.3,599794.56,658311.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
375,813.5169715756668,3.288533,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286437.44,388318.44,459742.72,461229.38,442356.3,560065.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
376,697.4469867053571,3.288594,height,,,,,,,,,,,0.0,0.0,344280.38,253648.08,0.0,0.0,0.0,0.0,245344.56,304018.75,478924.88,590251.56,707602.44,776384.6,774246.6,818657.94,0.0,0.0,246891.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
377,855.5434442060055,3.2906792,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283266.94,426074.56,479663.2,525692.0,491247.5,597915.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
378,804.1792324812089,3.3036995,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322660.53,384530.25,403943.28,419895.88,421919.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
379,771.4937533351143,3.3116753,height,,,,,,,,,,,0.0,0.0,280355.47,0.0,221918.39,0.0,0.0,0.0,0.0,0.0,409463.88,494227.16,563667.1,603876.94,626411.8,646545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
380,803.8443057363592,3.3047612,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325113.84,373659.6,430016.1,479637.7,457525.38,541521.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
381,836.1958608080237,3.306008,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436963.56,445365.8,474658.53,428825.62,525646.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
